Date,State,Total,Category,Sales
2019-02-06,West Virginia,38738627.91896552,,38738627.91896552
2019-02-07,West Virginia,38759031.051724136,,38759031.051724136
2019-02-08,West Virginia,38779434.18448276,,38779434.18448276
2019-02-09,West Virginia,38799837.31724138,,38799837.31724138
2019-02-10,West Virginia,38820240.45,,38820240.45
2019-02-11,West Virginia,38840643.58275862,,38840643.58275862
2019-02-12,West Virginia,38861046.71551724,,38861046.71551724
2019-02-13,West Virginia,38881449.84827586,,38881449.84827586
2019-02-14,West Virginia,38901852.98103448,,38901852.98103448
2019-02-15,West Virginia,38922256.113793105,,38922256.113793105
2019-02-16,West Virginia,38942659.24655172,,38942659.24655172
2019-02-17,West Virginia,38963062.37931035,,38963062.37931035
2019-02-18,West Virginia,38983465.512068965,,38983465.512068965
2019-02-19,West Virginia,39003868.64482758,,39003868.64482758
2019-02-20,West Virginia,39024271.77758621,,39024271.77758621
2019-02-21,West Virginia,39044674.910344824,,39044674.910344824
2019-02-22,West Virginia,39065078.04310345,,39065078.04310345
2019-02-23,West Virginia,39085481.17586207,,39085481.17586207
2019-02-24,West Virginia,39105884.30862069,,39105884.30862069
2019-02-25,West Virginia,39126287.44137931,,39126287.44137931
2019-02-26,West Virginia,39146690.574137926,,39146690.574137926
2019-02-27,West Virginia,39167093.70689655,,39167093.70689655
2019-02-28,West Virginia,39187496.83965517,,39187496.83965517
2019-03-01,West Virginia,39207899.97241379,,39207899.97241379
2019-03-02,West Virginia,39228303.10517241,,39228303.10517241
2019-03-03,West Virginia,39248706.237931035,,39248706.237931035
2019-03-04,West Virginia,39269109.37068965,,39269109.37068965
2019-03-05,West Virginia,39289512.50344827,,39289512.50344827
2019-03-06,West Virginia,39309915.636206895,,39309915.636206895
2019-03-07,West Virginia,39330318.76896551,,39330318.76896551
2019-03-08,West Virginia,39350721.90172414,,39350721.90172414
2019-03-09,West Virginia,39371125.034482755,,39371125.034482755
2019-03-10,West Virginia,39391528.16724138,,39391528.16724138
2019-03-11,West Virginia,39411931.3,Beverages,39411931.3
2019-03-12,West Virginia,39477456.548351645,,39477456.548351645
2019-03-13,West Virginia,39542981.796703294,,39542981.796703294
2019-03-14,West Virginia,39608507.04505494,,39608507.04505494
2019-03-15,West Virginia,39674032.29340659,,39674032.29340659
2019-03-16,West Virginia,39739557.54175824,,39739557.54175824
2019-03-17,West Virginia,39805082.79010989,,39805082.79010989
2019-03-18,West Virginia,39870608.038461536,,39870608.038461536
2019-03-19,West Virginia,39936133.286813185,,39936133.286813185
2019-03-20,West Virginia,40001658.53516483,,40001658.53516483
2019-03-21,West Virginia,40067183.78351648,,40067183.78351648
2019-03-22,West Virginia,40132709.03186813,,40132709.03186813
2019-03-23,West Virginia,40198234.28021978,,40198234.28021978
2019-03-24,West Virginia,40263759.52857143,,40263759.52857143
2019-03-25,West Virginia,40329284.776923075,,40329284.776923075
2019-03-26,West Virginia,40394810.025274724,,40394810.025274724
2019-03-27,West Virginia,40460335.27362637,,40460335.27362637
2019-03-28,West Virginia,40525860.52197802,,40525860.52197802
2019-03-29,West Virginia,40591385.77032967,,40591385.77032967
2019-03-30,West Virginia,40656911.01868132,,40656911.01868132
2019-03-31,West Virginia,40722436.267032966,,40722436.267032966
2019-04-01,West Virginia,40787961.515384614,,40787961.515384614
2019-04-02,West Virginia,40853486.76373626,,40853486.76373626
2019-04-03,West Virginia,40919012.01208791,,40919012.01208791
2019-04-04,West Virginia,40984537.26043956,,40984537.26043956
2019-04-05,West Virginia,41050062.50879121,,41050062.50879121
2019-04-06,West Virginia,41115587.75714286,,41115587.75714286
2019-04-07,West Virginia,41181113.005494505,,41181113.005494505
2019-04-08,West Virginia,41246638.25384615,,41246638.25384615
2019-04-09,West Virginia,41312163.5021978,,41312163.5021978
2019-04-10,West Virginia,41377688.75054945,,41377688.75054945
2019-04-11,West Virginia,41443213.9989011,,41443213.9989011
2019-04-12,West Virginia,41508739.24725275,,41508739.24725275
2019-04-13,West Virginia,41574264.495604396,,41574264.495604396
2019-04-14,West Virginia,41639789.743956044,,41639789.743956044
2019-04-15,West Virginia,41705314.99230769,,41705314.99230769
2019-04-16,West Virginia,41770840.24065934,,41770840.24065934
2019-04-17,West Virginia,41836365.48901099,,41836365.48901099
2019-04-18,West Virginia,41901890.73736264,,41901890.73736264
2019-04-19,West Virginia,41967415.98571429,,41967415.98571429
2019-04-20,West Virginia,42032941.234065935,,42032941.234065935
2019-04-21,West Virginia,42098466.48241758,,42098466.48241758
2019-04-22,West Virginia,42163991.73076923,,42163991.73076923
2019-04-23,West Virginia,42229516.97912088,,42229516.97912088
2019-04-24,West Virginia,42295042.22747253,,42295042.22747253
2019-04-25,West Virginia,42360567.47582418,,42360567.47582418
2019-04-26,West Virginia,42426092.724175826,,42426092.724175826
2019-04-27,West Virginia,42491617.972527474,,42491617.972527474
2019-04-28,West Virginia,42557143.22087912,,42557143.22087912
2019-04-29,West Virginia,42622668.46923077,,42622668.46923077
2019-04-30,West Virginia,42688193.71758241,,42688193.71758241
2019-05-01,West Virginia,42753718.96593406,,42753718.96593406
2019-05-02,West Virginia,42819244.21428571,,42819244.21428571
2019-05-03,West Virginia,42884769.46263736,,42884769.46263736
2019-05-04,West Virginia,42950294.710989006,,42950294.710989006
2019-05-05,West Virginia,43015819.959340654,,43015819.959340654
2019-05-06,West Virginia,43081345.2076923,,43081345.2076923
2019-05-07,West Virginia,43146870.45604395,,43146870.45604395
2019-05-08,West Virginia,43212395.7043956,,43212395.7043956
2019-05-09,West Virginia,43277920.95274725,,43277920.95274725
2019-05-10,West Virginia,43343446.2010989,,43343446.2010989
2019-05-11,West Virginia,43408971.449450545,,43408971.449450545
2019-05-12,West Virginia,43474496.69780219,,43474496.69780219
2019-05-13,West Virginia,43540021.94615384,,43540021.94615384
2019-05-14,West Virginia,43605547.19450549,,43605547.19450549
2019-05-15,West Virginia,43671072.44285714,,43671072.44285714
2019-05-16,West Virginia,43736597.69120879,,43736597.69120879
2019-05-17,West Virginia,43802122.939560436,,43802122.939560436
2019-05-18,West Virginia,43867648.187912084,,43867648.187912084
2019-05-19,West Virginia,43933173.43626373,,43933173.43626373
2019-05-20,West Virginia,43998698.68461538,,43998698.68461538
2019-05-21,West Virginia,44064223.93296703,,44064223.93296703
2019-05-22,West Virginia,44129749.18131868,,44129749.18131868
2019-05-23,West Virginia,44195274.42967033,,44195274.42967033
2019-05-24,West Virginia,44260799.678021975,,44260799.678021975
2019-05-25,West Virginia,44326324.92637362,,44326324.92637362
2019-05-26,West Virginia,44391850.17472527,,44391850.17472527
2019-05-27,West Virginia,44457375.42307692,,44457375.42307692
2019-05-28,West Virginia,44522900.67142857,,44522900.67142857
2019-05-29,West Virginia,44588425.91978022,,44588425.91978022
2019-05-30,West Virginia,44653951.168131866,,44653951.168131866
2019-05-31,West Virginia,44719476.416483514,,44719476.416483514
2019-06-01,West Virginia,44785001.66483516,,44785001.66483516
2019-06-02,West Virginia,44850526.91318681,,44850526.91318681
2019-06-03,West Virginia,44916052.16153846,,44916052.16153846
2019-06-04,West Virginia,44981577.40989011,,44981577.40989011
2019-06-05,West Virginia,45047102.658241756,,45047102.658241756
2019-06-06,West Virginia,45112627.906593405,,45112627.906593405
2019-06-07,West Virginia,45178153.15494505,,45178153.15494505
2019-06-08,West Virginia,45243678.4032967,,45243678.4032967
2019-06-09,West Virginia,45309203.65164835,,45309203.65164835
2019-06-10,West Virginia,45374728.9,Beverages,45374728.9
2019-06-11,West Virginia,45287456.43015873,,45287456.43015873
2019-06-12,West Virginia,45200183.960317455,,45200183.960317455
2019-06-13,West Virginia,45112911.49047619,,45112911.49047619
2019-06-14,West Virginia,45025639.02063492,,45025639.02063492
2019-06-15,West Virginia,44938366.55079365,,44938366.55079365
2019-06-16,West Virginia,44851094.080952376,,44851094.080952376
2019-06-17,West Virginia,44763821.61111111,,44763821.61111111
2019-06-18,West Virginia,44676549.14126984,,44676549.14126984
2019-06-19,West Virginia,44589276.67142857,,44589276.67142857
2019-06-20,West Virginia,44502004.2015873,,44502004.2015873
2019-06-21,West Virginia,44414731.73174603,,44414731.73174603
2019-06-22,West Virginia,44327459.26190476,,44327459.26190476
2019-06-23,West Virginia,44240186.79206349,,44240186.79206349
2019-06-24,West Virginia,44152914.32222222,,44152914.32222222
2019-06-25,West Virginia,44065641.852380954,,44065641.852380954
2019-06-26,West Virginia,43978369.38253968,,43978369.38253968
2019-06-27,West Virginia,43891096.91269841,,43891096.91269841
2019-06-28,West Virginia,43803824.44285714,,43803824.44285714
2019-06-29,West Virginia,43716551.973015875,,43716551.973015875
2019-06-30,West Virginia,43629279.5031746,,43629279.5031746
2019-07-01,West Virginia,43542007.03333333,,43542007.03333333
2019-07-02,West Virginia,43454734.56349206,,43454734.56349206
2019-07-03,West Virginia,43367462.09365079,,43367462.09365079
2019-07-04,West Virginia,43280189.623809524,,43280189.623809524
2019-07-05,West Virginia,43192917.15396825,,43192917.15396825
2019-07-06,West Virginia,43105644.68412698,,43105644.68412698
2019-07-07,West Virginia,43018372.21428571,,43018372.21428571
2019-07-08,West Virginia,42931099.744444445,,42931099.744444445
2019-07-09,West Virginia,42843827.27460317,,42843827.27460317
2019-07-10,West Virginia,42756554.8047619,,42756554.8047619
2019-07-11,West Virginia,42669282.33492063,,42669282.33492063
2019-07-12,West Virginia,42582009.865079366,,42582009.865079366
2019-07-13,West Virginia,42494737.395238094,,42494737.395238094
2019-07-14,West Virginia,42407464.92539682,,42407464.92539682
2019-07-15,West Virginia,42320192.45555555,,42320192.45555555
2019-07-16,West Virginia,42232919.98571429,,42232919.98571429
2019-07-17,West Virginia,42145647.515873015,,42145647.515873015
2019-07-18,West Virginia,42058375.04603174,,42058375.04603174
2019-07-19,West Virginia,41971102.57619047,,41971102.57619047
2019-07-20,West Virginia,41883830.1063492,,41883830.1063492
2019-07-21,West Virginia,41796557.636507936,,41796557.636507936
2019-07-22,West Virginia,41709285.166666664,,41709285.166666664
2019-07-23,West Virginia,41622012.69682539,,41622012.69682539
2019-07-24,West Virginia,41534740.22698413,,41534740.22698413
2019-07-25,West Virginia,41447467.75714286,,41447467.75714286
2019-07-26,West Virginia,41360195.287301585,,41360195.287301585
2019-07-27,West Virginia,41272922.81746031,,41272922.81746031
2019-07-28,West Virginia,41185650.34761904,,41185650.34761904
2019-07-29,West Virginia,41098377.87777778,,41098377.87777778
2019-07-30,West Virginia,41011105.407936506,,41011105.407936506
2019-07-31,West Virginia,40923832.938095234,,40923832.938095234
2019-08-01,West Virginia,40836560.46825396,,40836560.46825396
2019-08-02,West Virginia,40749287.9984127,,40749287.9984127
2019-08-03,West Virginia,40662015.52857143,,40662015.52857143
2019-08-04,West Virginia,40574743.058730155,,40574743.058730155
2019-08-05,West Virginia,40487470.58888888,,40487470.58888888
2019-08-06,West Virginia,40400198.11904762,,40400198.11904762
2019-08-07,West Virginia,40312925.64920635,,40312925.64920635
2019-08-08,West Virginia,40225653.179365076,,40225653.179365076
2019-08-09,West Virginia,40138380.709523804,,40138380.709523804
2019-08-10,West Virginia,40051108.23968254,,40051108.23968254
2019-08-11,West Virginia,39963835.76984127,,39963835.76984127
2019-08-12,West Virginia,39876563.3,Beverages,39876563.3
2019-08-13,West Virginia,39884757.306666665,,39884757.306666665
2019-08-14,West Virginia,39892951.31333333,,39892951.31333333
2019-08-15,West Virginia,39901145.32,,39901145.32
2019-08-16,West Virginia,39909339.32666666,,39909339.32666666
2019-08-17,West Virginia,39917533.33333333,,39917533.33333333
2019-08-18,West Virginia,39925727.339999996,,39925727.339999996
2019-08-19,West Virginia,39933921.346666664,,39933921.346666664
2019-08-20,West Virginia,39942115.35333333,,39942115.35333333
2019-08-21,West Virginia,39950309.36,,39950309.36
2019-08-22,West Virginia,39958503.36666667,,39958503.36666667
2019-08-23,West Virginia,39966697.373333335,,39966697.373333335
2019-08-24,West Virginia,39974891.379999995,,39974891.379999995
2019-08-25,West Virginia,39983085.38666666,,39983085.38666666
2019-08-26,West Virginia,39991279.39333333,,39991279.39333333
2019-08-27,West Virginia,39999473.4,,39999473.4
2019-08-28,West Virginia,40007667.406666666,,40007667.406666666
2019-08-29,West Virginia,40015861.413333334,,40015861.413333334
2019-08-30,West Virginia,40024055.42,,40024055.42
2019-08-31,West Virginia,40032249.42666666,,40032249.42666666
2019-09-01,West Virginia,40040443.43333333,,40040443.43333333
2019-09-02,West Virginia,40048637.44,,40048637.44
2019-09-03,West Virginia,40056831.446666665,,40056831.446666665
2019-09-04,West Virginia,40065025.45333333,,40065025.45333333
2019-09-05,West Virginia,40073219.46,,40073219.46
2019-09-06,West Virginia,40081413.46666667,,40081413.46666667
2019-09-07,West Virginia,40089607.47333334,,40089607.47333334
2019-09-08,West Virginia,40097801.48,,40097801.48
2019-09-09,West Virginia,40105995.486666664,,40105995.486666664
2019-09-10,West Virginia,40114189.49333333,,40114189.49333333
2019-09-11,West Virginia,40122383.5,,40122383.5
2019-09-12,West Virginia,40130577.50666667,,40130577.50666667
2019-09-13,West Virginia,40138771.513333336,,40138771.513333336
2019-09-14,West Virginia,40146965.52,,40146965.52
2019-09-15,West Virginia,40155159.52666666,,40155159.52666666
2019-09-16,West Virginia,40163353.53333333,,40163353.53333333
2019-09-17,West Virginia,40171547.54,,40171547.54
2019-09-18,West Virginia,40179741.54666667,,40179741.54666667
2019-09-19,West Virginia,40187935.553333335,,40187935.553333335
2019-09-20,West Virginia,40196129.56,,40196129.56
2019-09-21,West Virginia,40204323.56666667,,40204323.56666667
2019-09-22,West Virginia,40212517.57333334,,40212517.57333334
2019-09-23,West Virginia,40220711.58,,40220711.58
2019-09-24,West Virginia,40228905.586666666,,40228905.586666666
2019-09-25,West Virginia,40237099.593333334,,40237099.593333334
2019-09-26,West Virginia,40245293.6,,40245293.6
2019-09-27,West Virginia,40253487.60666667,,40253487.60666667
2019-09-28,West Virginia,40261681.61333334,,40261681.61333334
2019-09-29,West Virginia,40269875.620000005,,40269875.620000005
2019-09-30,West Virginia,40278069.626666665,,40278069.626666665
2019-10-01,West Virginia,40286263.63333333,,40286263.63333333
2019-10-02,West Virginia,40294457.64,,40294457.64
2019-10-03,West Virginia,40302651.64666667,,40302651.64666667
2019-10-04,West Virginia,40310845.653333336,,40310845.653333336
2019-10-05,West Virginia,40319039.660000004,,40319039.660000004
2019-10-06,West Virginia,40327233.66666667,,40327233.66666667
2019-10-07,West Virginia,40335427.67333334,,40335427.67333334
2019-10-08,West Virginia,40343621.68,,40343621.68
2019-10-09,West Virginia,40351815.68666667,,40351815.68666667
